TPD file name: volfrac_0.4_filtrad_0.01_eta_0.5.tpd (v2007)
===============================================================================

```
Domain discretisation (NUM_ELEM_X x NUM_ELEM_Y) = 60 x 20
Element type (ELEM_K) = Q4
Filter radius (FILT_RAD) = 0.01
Number of iterations (NUM_ITER) = 250
Problem type (PROB_TYPE) = comp
Problem name (PROB_NAME) = volfrac_0.4_filtrad_0.01_eta_0.5
Continuation of penalisation factor (P_FAC) not specified
GSF not active
Damping factor (ETA) = 0.50
No passive elements (PASV_ELEM) specified
No active elements (ACTV_ELEM) specified
```

-------------------------------------------------------------------------------
 Iter | Obj. func.   | Vol.  | Change     | P_FAC | Q_FAC | Ave ETA | S-V frac. 
 191  | 2.636667e+02 | 0.400 | 6.2201e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 192  | 2.636667e+02 | 0.400 | 5.8714e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 193  | 2.636667e+02 | 0.400 | 5.5510e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 194  | 2.636667e+02 | 0.400 | 5.2299e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 195  | 2.636667e+02 | 0.400 | 4.9319e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 196  | 2.636667e+02 | 0.400 | 4.6359e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 197  | 2.636667e+02 | 0.400 | 4.3588e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 198  | 2.636667e+02 | 0.400 | 4.0860e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 199  | 2.636667e+02 | 0.400 | 3.8282e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 200  | 2.636667e+02 | 0.400 | 3.5760e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 201  | 2.636667e+02 | 0.400 | 3.3372e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 202  | 2.636667e+02 | 0.400 | 3.1046e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 203  | 2.636667e+02 | 0.400 | 2.8838e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 204  | 2.636667e+02 | 0.400 | 2.7795e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 205  | 2.636667e+02 | 0.400 | 2.6543e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 206  | 2.636667e+02 | 0.400 | 2.4643e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 207  | 2.636667e+02 | 0.400 | 2.2744e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 208  | 2.636667e+02 | 0.400 | 2.1881e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 209  | 2.636667e+02 | 0.400 | 2.0885e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 210  | 2.636667e+02 | 0.400 | 1.9149e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 211  | 2.636667e+02 | 0.400 | 1.8066e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 212  | 2.636667e+02 | 0.400 | 1.6794e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 213  | 2.636667e+02 | 0.400 | 1.6019e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 214  | 2.636667e+02 | 0.400 | 1.5060e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 215  | 2.636667e+02 | 0.400 | 1.4890e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 216  | 2.636667e+02 | 0.400 | 1.3615e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 217  | 2.636667e+02 | 0.400 | 1.2485e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 218  | 2.636667e+02 | 0.400 | 1.2559e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 219  | 2.636667e+02 | 0.400 | 1.1485e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 220  | 2.636667e+02 | 0.400 | 1.0682e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 221  | 2.636667e+02 | 0.400 | 1.0266e-07 | 3.000 | 1.000 |  0.500  |  0.986 
 222  | 2.636667e+02 | 0.400 | 9.1129e-08 | 3.000 | 1.000 |  0.500  |  0.986 
 223  | 2.636667e+02 | 0.400 | 9.4340e-08 | 3.000 | 1.000 |  0.500  |  0.986 
 224  | 2.636667e+02 | 0.400 | 8.6181e-08 | 3.000 | 1.000 |  0.500  |  0.986 
 225  | 2.636667e+02 | 0.400 | 7.8973e-08 | 3.000 | 1.000 |  0.500  |  0.986 
 226  | 2.636667e+02 | 0.400 | 7.2436e-08 | 3.000 | 1.000 |  0.500  |  0.986 
